Order ID,Date,Status,Fulfilment,Sales Channel,Ship Service Level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,Ship City,Ship State,Ship Postal Code,Ship Country,Promotion IDs,B2B,Fulfilled By,Is Valid Order
171-4503441-4216350,2022-04-03,Shipped,Amazon,Amazon.in,Expedited,J0280,J0280-SKD-XXL,Set,XXL,B08QGMG4RW,Shipped,1,INR,1576.0,Hyderabad,Telangana,501510.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
171-4099277-2258730,2022-04-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3620,JNE3620-KR-XXXL,kurta,3XL,B091Q9Y2PS,Shipped,1,INR,322.0,New Delhi,Delhi,110092.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,True
406-8514105-8011505,2022-04-03,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-L,Set,L,B08XQ8MCKP,Shipped,1,INR,698.0,Mumbai,Maharashtra,400093.0,IN,,False,,True
407-9386949-8811519,2022-04-03,Shipped,Amazon,Amazon.in,Expedited,J0161,J0161-DR-XL,Western Dress,XL,B08TZSRZ8B,Shipped,1,INR,473.0,Balurghat,West Bengal,733101.0,IN,,False,,True
405-0239400-1703517,2022-04-03,Shipped,Amazon,Amazon.in,Expedited,JNE3449,JNE3449-KR-XL,kurta,XL,B08BFL5B9S,Shipped,1,INR,322.0,Chennai,Tamil Nadu,600082.0,IN,,False,,True
404-2437701-0425914,2022-04-03,Cancelled,Amazon,Amazon.in,Expedited,JNE3781,JNE3781-KR-L,kurta,L,B09K3XK9ZZ,Cancelled,0,,,Patna,Bihar,800004.0,IN,,False,,False
407-4689009-9760360,2022-04-03,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XS,Set,XS,B08XQBXFPP,Shipped,1,INR,698.0,Khalilabad,Uttar Pradesh,272175.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
405-4160211-7122709,2022-04-03,Shipped,Amazon,Amazon.in,Expedited,SET383,SET383-KR-NP-XL,Set,XL,B09K36BDS5,Shipped,1,INR,699.0,Mumbai,Maharashtra,400023.0,IN,,False,,True
406-6722765-2501160,2022-04-03,Cancelled,Merchant,Amazon.in,Standard,MEN5023,MEN5023-KR-XL,kurta,XL,B08YZ22Q6R,,0,INR,520.95,Janakpuri,New Delhi,110058.0,IN,,False,Easy Ship,False
406-4682408-3638713,2022-04-03,Cancelled,Amazon,Amazon.in,Expedited,SET128,SET128-KR-DH-L,Set,L,B07WZFSS28,Cancelled,0,,,Bengaluru,Karnataka,560013.0,IN,,False,,False
404-8982480-6849939,2022-04-03,Shipped,Amazon,Amazon.in,Expedited,JNE3611,JNE3611-KR-M,kurta,M,B08XWH2WNK,Shipped,2,INR,698.0,Paravur,Kerala,683520.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
405-4701344-2871512,2022-04-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5014,MEN5014-KR-XXXL,kurta,3XL,B08YYSCF1V,Shipped,1,INR,495.0,Potheri,Tamil Nadu,603203.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,True
407-2653285-5798741,2022-04-03,Shipped,Amazon,Amazon.in,Expedited,SET267,SET267-KR-NP-M,Set,M,B09BQL1TYD,Cancelled,0,,,Lucknow,Uttar Pradesh,226012.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
407-2389729-7309958,2022-04-03,Shipped,Amazon,Amazon.in,Expedited,JNE3838,JNE3838-KR-M,kurta,M,B09TH7F8WY,Shipped,1,INR,481.0,Pune,Maharashtra,411013.0,IN,VPC-44571-38707597 Coupon,False,,True
406-0293303-2114711,2022-04-03,Shipped,Amazon,Amazon.in,Expedited,J0165,J0165-TP-XXL,Top,XXL,B08RDTDYC4,Shipped,1,INR,371.0,Chennai,Tamil Nadu,603103.0,IN,,False,,True
408-2245281-7094705,2022-04-03,Shipped,Amazon,Amazon.in,Expedited,JNE3613,JNE3613-KR-L,kurta,L,B08XVFSDR2,Shipped,1,INR,391.0,Prithvipur,Madhya Pradesh,472338.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
408-6379038-1946709,2022-04-03,Shipped,Amazon,Amazon.in,Expedited,JNE3802,JNE3802-KR-M,kurta,M,B09K3W2LHF,Shipped,1,INR,453.0,Karimnagar,Telangana,505215.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
404-3043686-8837168,2022-04-03,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET058,SET058-KR-NP-S,Set,S,B07R59R6KX,Shipped,1,INR,749.0,Rajahmundry,Andhra Pradesh,533104.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False
407-9784470-9829110,2022-04-03,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-L,Set,L,B08XQ8MCKP,Shipped,1,INR,698.0,Akola,Maharashtra,444001.0,IN,,False,,True
402-0826710-9433149,2022-04-03,Cancelled,Merchant,Amazon.in,Standard,SET324,SET324-KR-NP-S,Set,S,B09NQ4CZ65,,0,,,Kolazhy,Kerala,680651.0,IN,,False,Easy Ship,False
405-4924464-6242757,2022-04-03,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-XS,Set,XS,B08XNHXSFZ,Shipped,1,INR,969.0,Nashik,Maharashtra,422011.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
403-4733634-1602718,2022-04-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET398,SET398-KR-PP-L,Set,L,B09RP8WLNY,Shipped,1,INR,1129.0,Mumbai,Maharashtra,400063.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant SS-1648638650510,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,True
408-6329097-1626744,2022-04-03,Cancelled,Merchant,Amazon.in,Standard,JNE3461,JNE3461-KR-XXL,kurta,XXL,B08B3XF5MH,,0,INR,360.95,Chennai,Tamil Nadu,600094.0,IN,,False,Easy Ship,False
405-7172694-4316367,2022-04-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3543,JNE3543-KR-XL,kurta,XL,B08HK4MG14,Shipped,1,INR,365.0,"Madhapur, Hyderabad",Telangana,500081.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,True
171-0573121-3678724,2022-04-04,Cancelled,Amazon,Amazon.in,Expedited,BTM040,BTM040-PP-XS,Bottom,XS,B08KRFX142,Cancelled,0,,,Jowai,Meghalaya,793150.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
408-8700681-9690727,2022-04-04,Shipped,Amazon,Amazon.in,Expedited,SET269,SET269-KR-NP-M,Set,M,B0983D28F9,Shipped,1,INR,799.0,Bengaluru,Karnataka,560002.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
406-8490800-0825948,2022-04-04,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3798,JNE3798-KR-XL,Western Dress,XL,B09SDXG1CP,Shipped,1,INR,761.0,Thane,Maharashtra,400607.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,True
404-1573291-6465914,2022-04-04,Shipped,Amazon,Amazon.in,Expedited,JNE3666,JNE3666-TP-XL,Top,XL,B0986XVSJF,Shipped,1,INR,299.0,Pune,Maharashtra,411045.0,IN,,False,,True
406-7243569-0673146,2022-04-04,Shipped,Amazon,Amazon.in,Expedited,JNE3865,JNE3865-TP-L,Top,L,B09TZSN6PK,Shipped,1,INR,836.0,New Delhi,Delhi,110017.0,IN,"IN Core Free Shipping 2015/04/08 23-48-5-108,VPC-44571-38707197 Coupon",False,,True
407-9745200-2629123,2022-04-04,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET183,SET183-KR-DH-M,Set,M,B08B3Z2YY3,Shipped,1,INR,730.0,Diamond Harbour,West Bengal,743332.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,True
407-0657829-3498746,2022-04-04,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,PJNE3440,PJNE3440-KR-N-5XL,kurta,5XL,B09LD1P9KP,Shipped,1,INR,527.0,Dowleshwaram... Rajahmundry (R),Andhra Pradesh,533125.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,True
405-1748892-8564325,2022-04-04,Shipped,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-XS,Set,XS,B0894WWGK9,Shipped,1,INR,1147.0,Noida,Uttar Pradesh,201301.0,IN,,False,,True
402-5688286-7413944,2022-04-04,Shipped,Amazon,Amazon.in,Expedited,J0075,J0075-KR-M,kurta,M,B08C337S6N,Shipped,1,INR,363.0,New Delhi,Delhi,110010.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
171-0849705-8663517,2022-04-04,Shipped,Amazon,Amazon.in,Expedited,JNE3546,JNE3546-KR-XL,kurta,XL,B08HK5JSM1,Shipped,1,INR,452.0,Karimnagar,Telangana,505001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
403-0053471-3373923,2022-04-04,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-S,kurta,S,B082W7DFR9,Shipped,1,INR,364.0,Ganapathipuram,Tamil Nadu,629502.0,IN,,False,,True
408-0359818-6502752,2022-04-04,Shipped,Amazon,Amazon.in,Expedited,JNE3794,JNE3794-KR-S,kurta,S,B09HMG2TL9,Shipped,1,INR,499.0,Khanna,Punjab,141401.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
406-7397081-8282728,2022-04-04,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003,J0003-SET-XS,Set,XS,B0894WW15B,Shipped,1,INR,646.0,Bengaluru,Karnataka,560037.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-P3CSUAK4HTEP2,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,True
404-4895056-0799547,2022-04-04,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3294,JNE3294-KR-XS,kurta,XS,B07R41QNJQ,Shipped,1,INR,353.0,"Vengola, Perumbavoor",Kerala,683556.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,True
402-2045731-4641100,2022-04-04,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET147,SET147-KR-NP-M,Set,M,B089B1BCRS,Shipped,1,INR,677.0,Mumbai,Maharashtra,400050.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,True
407-8652137-7959505,2022-04-04,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,PJNE2199,PJNE2199-KR-N-5XL,kurta,5XL,B09LD4H4J5,Shipped,1,INR,426.0,Lucknow,Uttar Pradesh,226026.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,True
406-3433496-6305968,2022-04-04,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XXXL,Set,3XL,B08XQBC8FV,Shipped,1,INR,698.0,Hyderabad,Telangana,500007.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
